ra,dec,z,Llim,Mstar,vstar,dist,Lx
144.75369,4.7211112,0.01898844,2.8328050783267777e+39,287615858.77366734,6.902977,193.4818068007628,2.8328050783267777e+39
144.76698,3.7020062,0.1269271,1.4688933969758084e+41,87761905262.36316,122.1334,168.62385588687093,1.4688933969758084e+41
144.77231,5.3955024,0.1373967,1.74416944205214e+41,88013652079.05052,125.291,1674.4972715207953,1.74416944205214e+41
144.78071,-0.51966926,0.09806453,8.444865896787868e+40,29974462014.05076,150.182,1501.6857334486263,8.444865896787868e+40
144.78479,2.13328,0.04593398,1.7242701892499938e+40,9090285315.034424,74.21243,157.44906827771,1.7242701892499938e+40
144.78908,0.984487,0.02438431,4.7090991637277444e+39,567837719.9999639,64.82192,387.0526983284694,4.7090991637277444e+39
144.79184,3.0432051,0.09347209,7.625613071884672e+40,41273939212.891945,90.46088,28.198429667858946,7.625613071884672e+40
144.79209,2.0764997,0.09981398,8.769191570038867e+40,31287912228.89351,36.71115,171.41913498652085,8.769191570038867e+40
144.79326,4.6440175,0.1298889,1.5440529133413347e+41,100475724923.85019,97.06804,14.70942039311436,1.5440529133413347e+41
144.79366,1.0737989,0.06000523,3.0017842131083274e+40,32519398266.40929,136.9646,509.75835333342894,3.0017842131083274e+40
144.79465,5.2847106,0.09677022,8.209277994659127e+40,134129306003.95787,166.8309,1281.9747865498452,8.209277994659127e+40
144.79836,0.6544782,0.0617932,3.1913237556937425e+40,5610200310.192062,137.7794,818.7297932741768,3.1913237556937425e+40
144.80064,3.7711898,0.1057543,9.921485570612017e+40,276311814248.42224,230.8884,7.3000920791090556,9.921485570612017e+40
144.80536,3.9701817,0.04547875,1.6891605072641953e+40,1740238414.9688327,49.16809,125.06793331704942,1.6891605072641953e+40
144.80909,-0.45026566,0.1417615,1.866924834279418e+41,174695140487.5173,198.3542,1482.350950147401,1.866924834279418e+41
144.81448,5.414117,0.116949,1.2311487819725297e+41,50767581354.8008,175.8959,1666.6663331287916,1.2311487819725297e+41
144.81796,4.7769604,0.1436283,1.9208845410158437e+41,120457291208.25754,114.2486,62.45546338097531,1.9208845410158437e+41
144.81853,2.575413,0.1115385,1.1120313475077877e+41,42952878520.025055,65.69289,34.532879822785546,1.1120313475077877e+41
144.82382,1.0901482,0.06089658,3.095493756638642e+40,127496261704.75961,117.2748,719.4696331822626,3.095493756638642e+40
144.82403,3.7540371,0.107007,1.0174642062755648e+41,152625736476.05106,291.6112,82.20649975027632,1.0174642062755648e+41
144.82712,3.6765286,0.1192724,1.2843992540030558e+41,73710875838.40852,187.0955,62.97141159811859,1.2843992540030558e+41
144.8281,-0.20152111,0.05018723,2.0709102449401105e+40,48137031852.84638,153.5117,1387.657548523633,2.0709102449401105e+40
144.82856,5.2052425,0.1163818,1.2183413991574881e+41,62747050446.97638,192.0905,916.3603353550972,1.2183413991574881e+41
144.83561,5.9280378,0.08357929,6.016205651032298e+40,18545792375.68056,71.1722,3504.418845165169,6.016205651032298e+40
144.83988,0.060978854,0.09070437,7.154131584249891e+40,244143373534.71674,169.3288,1445.8018047266937,7.154131584249891e+40
144.84082,5.2656605,0.08808162,6.72262936211043e+40,28475926705.665634,127.5809,1124.4705211920555,6.72262936211043e+40
144.84302,4.9523853,0.006313306,3.0723415135087354e+38,158712110.3270311,47.5638,125.6367580136042,3.0723415135087354e+38
144.84429,3.1071255,0.06791511,3.888006835032844e+40,28911997872.930103,140.7286,85.47379270149375,3.888006835032844e+40
144.84966,-0.45537442,0.1270409,1.4717420329788382e+41,16120743887.241426,87.95476,1625.586897769059,1.4717420329788382e+41
144.85191,2.3100668,0.1476453,2.039985072338241e+41,279086276139.7753,149.9677,240.330566044013,2.039985072338241e+41
144.85262,2.2249707,0.09283085,7.514896176329819e+40,130967767.37497693,270.9162,69.91773594424393,7.514896176329819e+40
144.85687,-0.13423298,0.1224885,1.3602126509195176e+41,111122732878.93306,123.4428,1520.2036963244982,1.3602126509195176e+41
144.85754,3.6394984,0.1185518,1.2677478634937313e+41,115504249352.40744,143.8434,42.88150678509563,1.2677478634937313e+41
144.86276,3.0250843,0.09324639,7.586541392178931e+40,95932811848.25908,178.937,61.86792922996614,7.586541392178931e+40
144.86345,5.8839233,0.08353635,6.009675427388976e+40,26435633907.383564,77.71931,3342.7149767608475,6.009675427388976e+40
144.86356,1.2064266,8.253651e-05,5.201383696070449e+34,20110.318198998546,47.3303,290.4824023488816,5.201383696070449e+34
144.8647,1.3578211,0.0920351,7.37874567405533e+40,32897358902.4487,81.61389,256.0580863616388,7.37874567405533e+40
144.8658,5.4406357,0.1376115,1.7500993547500055e+41,220118438767.83978,110.3258,1747.0139287408294,1.7500993547500055e+41
144.86697,2.8843543,0.09375238,7.6742896714210935e+40,40932202473.25163,146.6179,329.7845646820942,7.6742896714210935e+40
144.86746,3.1119294,0.09338917,7.611245608013037e+40,158763292017.00555,182.2624,7.270785243953598,7.611245608013037e+40
144.87376,3.6013989,0.1269167,1.468633220424787e+41,43989432148.282394,96.6942,106.3498427434413,1.468633220424787e+41
144.8757,4.6945801,0.06135621,3.1444220591634437e+40,92250824559.65826,111.655,36.17534252213713,3.1444220591634437e+40
144.87585,2.6018558,0.03732712,1.1245998003471624e+40,25745188966.518505,82.1142,114.29238801181525,1.1245998003471624e+40
144.87776,5.9222091,0.000182327,2.538604799767511e+35,390409.4678605976,747.0566,3480.145775006917,2.538604799767511e+35
144.87945,2.6176246,0.1005481,8.907314079691554e+40,69238482657.91606,95.14884,121.51646017608621,8.907314079691554e+40
144.88117,3.1394603,0.09354298,7.637907999744611e+40,80869624320.349,142.742,25.40812615530609,7.637907999744611e+40
144.88262,0.52427838,0.101773,9.140452164803085e+40,65401462364.944695,117.8444,1133.2107814966278,9.140452164803085e+40
144.88493,5.4984107,0.02933909,6.867207935028466e+39,6678950228.291975,74.75241,1954.641038572047,6.867207935028466e+39
144.89387,3.1584142,0.04618573,1.7438509863307905e+40,112578194018.64485,153.6959,98.74985084398513,1.7438509863307905e+40
144.89624,5.3680066,0.1375143,1.7474145671560954e+41,42838457683.71833,189.7946,1486.503072444756,1.7474145671560954e+41
144.89702,0.27277054,0.1490578,2.0828407962568355e+41,192903682171.7031,108.3983,1138.5331863094607,2.0828407962568355e+41
144.89775,2.3119475,0.03720244,1.1168975322543824e+40,10503102334.293295,44.72144,99.41282075724882,1.1168975322543824e+40
144.90089,0.016417306,0.06238354,3.2552789406646546e+40,48586436332.33374,75.83691,1687.9539108601327,3.2552789406646546e+40
144.90601,-0.80234998,0.1417006,1.8651792945234606e+41,211920338129.15988,160.3674,2387.8211449384808,1.8651792945234606e+41
144.90689,3.0582791,0.09397823,7.713636697851646e+40,16677549874.058878,50.82193,78.13162126485392,7.713636697851646e+40
144.90803,2.0209251,0.09974585,8.75643395463029e+40,78230302398.47932,98.93069,441.87185482608123,8.75643395463029e+40
144.90939,4.4393425,0.1174744,1.2430795627377308e+41,297298973862.17224,151.594,155.147024748117,1.2430795627377308e+41
144.91034,-0.58586739,0.1214149,1.33463189948863e+41,147275506115.8432,111.6678,2024.5077747488083,1.33463189948863e+41
144.91529,3.5548599,0.1064861,1.0068941341359116e+41,42223925423.29224,22.40049,141.73632508552498,1.0068941341359116e+41
144.91638,-0.23532371,0.01635893,2.094317487510305e+39,7916075062.768094,62.84623,1705.3215122543659,2.094317487510305e+39
144.92048,4.5556713,0.07824835,5.2350849341453e+40,103098727204.73224,105.2096,136.61391671458915,5.2350849341453e+40
144.92049,5.744545,0.1170854,1.2342399330536167e+41,143422704264.89105,164.9757,2844.7133559302165,1.2342399330536167e+41
144.9231,1.4831225,0.08797786,6.705862507546975e+40,31010419003.498386,81.32891,438.7606549445293,6.705862507546975e+40
144.92407,4.7516963,0.02780315,6.153110649912559e+39,2190517886.6785197,55.89865,119.68199761264431,6.153110649912559e+39
144.92457,1.1366187,0.0911722,7.232659493164097e+40,78415008741.95193,110.0198,537.6787910832686,7.232659493164097e+40
144.93235,5.7408463,0.1176704,1.2475469131164141e+41,146498429951.49692,223.2077,2834.0568384641756,1.2475469131164141e+41
144.93263,1.7712205,0.09298228,7.5409613889330255e+40,11984980880.703896,22.33418,361.1369550449222,7.5409613889330255e+40
144.93277,-0.62830073,0.04731469,1.8331044574036637e+40,3424105525.440864,124.8861,2691.066686354847,1.8331044574036637e+40
144.93681,-0.46842663,0.06627442,3.693996063145065e+40,5690454834.35467,57.35244,1937.597592256333,3.693996063145065e+40
144.93747,2.7017704,0.05972447,2.972588060768969e+40,31809950479.196323,76.46808,65.74382074697242,2.972588060768969e+40
144.93859,2.2731471,0.03722517,1.1182996350655873e+40,1541185187.8734016,44.68556,79.25157675919677,1.1182996350655873e+40
144.93891,-0.40869455,0.1253448,1.4296084383373542e+41,183536487690.9539,168.5814,1889.5112787396918,1.4296084383373542e+41
144.93941,0.59856566,0.1497158,2.1029791130149737e+41,100792431819.19621,169.6731,1541.7338308612525,2.1029791130149737e+41
144.94099,1.154347,0.09173357,7.327514107165439e+40,81363098512.91035,125.0331,497.054451032145,7.327514107165439e+40
144.94178,3.4382076,0.0730852,4.534780579939478e+40,89388353638.20879,135.6098,61.38856035038056,4.534780579939478e+40
144.94197,1.695008,0.05948574,2.947883270481738e+40,3132219545.1642847,15.58192,501.086504144227,2.947883270481738e+40
144.94309,4.2001017,0.1178569,1.2518061077580203e+41,354076743795.0707,167.6811,99.47367681566915,1.2518061077580203e+41
144.94593,3.3427168,0.03787939,1.1590516093269309e+40,1163762090.0269196,131.9902,167.46808092553673,1.1590516093269309e+40
144.94611,-0.85429783,0.1489725,2.080238285029528e+41,58599585208.694626,152.1529,2527.547390721802,2.080238285029528e+41
144.94925,5.4638878,0.087456,6.6218834066170555e+40,45029805020.395035,84.01371,1848.1861191801179,6.6218834066170555e+40
144.94947,-0.76109269,0.0008349746,5.329345828716238e+36,897956.1025462315,103.2808,2557.1785785654138,5.329345828716238e+36
144.9557,5.5671388,0.1353032,1.6869736785498543e+41,25775383872.119125,22.84256,2219.688967807654,1.6869736785498543e+41
144.95767,-0.56153035,0.03028,7.324838093026678e+39,8568098072.555203,64.10322,2133.397446685446,7.324838093026678e+39
144.96086,-0.86366554,0.1499087,2.1089039343922793e+41,144776126118.9029,273.9052,2581.3146915945044,2.1089039343922793e+41
144.9649,5.1688461,0.1165697,1.2225758424170787e+41,64371308896.41083,174.1653,829.6081448219555,1.2225758424170787e+41
144.96707,1.132203,0.09176158,7.33226484549823e+40,147749151148.2079,201.4947,610.1793569140914,7.33226484549823e+40
144.96815,5.5434074,0.04526478,1.6727902596664564e+40,6047537181.579938,69.93858,2141.3180949883563,1.6727902596664564e+40
144.96909,5.193292,0.1163227,1.2170112513000775e+41,31092323288.61688,72.26415,916.9878512407323,1.2170112513000775e+41
144.96993,5.2374403,0.1169834,1.2319279573682594e+41,48853539645.87169,103.3096,1067.8168292466983,1.2319279573682594e+41
144.9703,-0.36763522,0.06511194,3.559780379978767e+40,50730717318.08095,82.25202,1977.1294243644572,3.559780379978767e+40
144.97247,5.2146385,0.1165512,1.22215856679418e+41,70880183885.2559,181.6457,993.2217826054878,1.22215856679418e+41
144.97343,3.8139475,0.02852952,6.485739152860578e+39,39297585064.88409,75.52852,311.6631007354626,6.485739152860578e+39
144.98148,3.6757129,0.09187702,7.351862429734618e+40,161084319021.07986,217.4617,65.85354688566757,7.351862429734618e+40
144.98489,4.9706239,0.1167774,1.2272661055160271e+41,313828091499.45154,243.1289,389.42116086043853,1.2272661055160271e+41
144.98539,2.186707,0.1489488,2.0795155265504775e+41,134358545659.41974,192.531,134.0535684410108,2.0795155265504775e+41
144.98569,-0.18185169,0.1493495,2.0917546787787718e+41,514258373.79268056,95.25361,1958.0469248763816,2.0917546787787718e+41
144.98832,0.99451203,0.1372399,1.7398479490171547e+41,79126970399.29164,218.0324,1104.5007662977341,1.7398479490171547e+41
144.99174,2.8657702,0.09320528,7.579436657563215e+40,24620062473.236027,117.2342,61.119196023784625,7.579436657563215e+40
144.99205,1.952628,0.09292347,7.530832662733322e+40,111523134677.58305,115.3788,678.8362262809163,7.530832662733322e+40
144.99867,2.9956911,0.04622795,1.747146289552324e+40,4295063655.554152,46.88779,110.1351323284351,1.747146289552324e+40
145.00015,1.1062298,0.06047951,3.051453315774996e+40,109527420310.14795,166.2305,751.8100601030094,3.051453315774996e+40
145.00332,0.6820243,0.1473927,2.0323748278256636e+41,80147558966.30836,127.0045,1546.404097108983,2.0323748278256636e+41
145.00615,1.5501019,0.09238296,7.438094176845961e+40,65587767949.41355,121.9805,560.7031157181234,7.438094176845961e+40
145.01015,3.0425968,0.09413373,7.740792285464623e+40,40009053784.159454,184.5195,146.55557134637337,7.740792285464623e+40
145.01286,-0.95694075,0.1483451,2.0611534800550564e+41,125652306520.64523,157.1681,2796.9560148627643,2.0611534800550564e+41
145.0144,3.2289969,0.09356295,7.641373509657187e+40,32129128973.143227,137.266,39.42985466858582,7.641373509657187e+40
145.0181,3.6369792,0.1060081,9.972488024048338e+40,45327410369.27441,105.2587,126.04554444649878,9.972488024048338e+40
145.01969,1.4621788,0.1471297,2.024468546975651e+41,11047094117.14573,101.0514,739.2852535164191,2.024468546975651e+41
145.0217,4.6230556,0.1165753,1.2227021686675237e+41,146201876656.01108,198.1116,224.52745015699162,1.2227021686675237e+41
145.02272,-0.078490999,0.06251025,3.2690954177680927e+40,7149082417.548845,46.70104,2146.6395488959515,3.2690954177680927e+40
145.02395,5.129466,0.1175332,1.2444188211408648e+41,96781177742.94072,110.9138,746.7420429898331,1.2444188211408648e+41
145.03507,3.5723581,0.1055399,9.878514483731099e+40,38207927166.465256,174.6359,77.84167669230963,9.878514483731099e+40
145.03525,4.9806036,0.1172445,1.2378510301776364e+41,105170262951.6001,153.6877,408.02254512787255,1.2378510301776364e+41
145.03961,-0.031456459,0.09066079,7.1468405356501835e+40,98152549168.40338,90.20615,2212.524068852476,7.1468405356501835e+40
145.0427,5.1265768,0.1392302,1.7951553513499303e+41,109128338571.03877,89.84,699.9402933504246,1.7951553513499303e+41
145.04411,0.22013278,0.06196124,3.2094589461950856e+40,204589408741.18512,157.7895,1700.899248095517,3.2094589461950856e+40
145.04753,0.23776195,0.06212827,3.2275400282347805e+40,130203849001.33606,234.4104,1691.6623844532717,3.2275400282347805e+40
145.04788,3.3888971,0.06848975,3.9572312028872872e+40,10615693133.607195,54.54457,86.43888132150299,3.9572312028872872e+40
145.053,1.0434997,0.07911024,5.357349776196829e+40,8535416773.342955,35.8471,1045.6051500046842,5.357349776196829e+40
145.05535,3.0532223,0.0935682,7.642284717025995e+40,92251783051.79515,105.0816,34.51665135622531,7.642284717025995e+40
145.0554,0.11456714,0.09105054,7.212192614053226e+40,38540252812.30188,136.9512,2211.9389559183683,7.212192614053226e+40
145.05831,1.1203057,0.06055168,3.059049796509784e+40,8111149343.805702,48.87944,849.0043666869245,3.059049796509784e+40
145.05879,2.2281686,0.09294323,7.534235047143399e+40,100105150608.07086,177.5221,210.20335072026697,7.534235047143399e+40
145.06134,0.70924757,0.02596663,5.352577358047736e+39,3426366850.942793,6.902977,1612.0873534319576,5.352577358047736e+39
145.06141,-0.32968959,0.1252097,1.4262820932042506e+41,45631448853.88572,228.9555,2293.0313335758524,1.4262820932042506e+41
145.06336,5.4164486,0.1345886,1.6676983123505436e+41,83663054392.44487,193.0009,1661.512237599762,1.6676983123505436e+41
145.07018,0.042975478,0.1218396,1.3447185079142237e+41,140118088492.37436,172.9888,2277.0120600584796,1.3447185079142237e+41
145.08037,4.8137045,0.1170069,1.2324604022883592e+41,150105070056.49884,176.3044,172.73279671220084,1.2324604022883592e+41
145.08111,1.9239365,0.0930551,7.553513465139369e+40,11029923399.935377,102.2523,899.0654562276333,7.553513465139369e+40
145.08729,3.1001074,0.09358208,7.644694065381712e+40,86552856058.33466,112.438,86.8543075371357,7.644694065381712e+40
145.08806,4.73509,0.006628555,3.38845274265348e+38,23943708.518023696,6.902977,56.264505172293866,3.38845274265348e+38
145.08875,2.5099359,0.1477614,2.043488353971937e+41,5960613114.603512,198.2086,78.73289579329088,2.043488353971937e+41
145.09502,2.7319184,0.04613246,1.7396979303970129e+40,5798546734.656044,91.40414,81.47369167053108,1.7396979303970129e+40
145.09564,1.025748,0.07885557,5.32106241875833e+40,29109710611.24258,120.7989,1496.9761593074425,5.32106241875833e+40
145.09784,2.5252825,0.1480306,2.051624621734185e+41,124887582824.21735,111.1367,48.773791641664786,2.051624621734185e+41
145.09808,4.6987692,0.09582128,8.038900128066744e+40,40524989919.34221,88.67599,63.454939340025525,8.038900128066744e+40
145.10124,5.9346857,0.1187423,1.2721379801117047e+41,40976997106.99328,110.4687,3503.456373406159,1.2721379801117047e+41
145.10817,2.7548321,0.04616478,1.7422170478217485e+40,34333253223.049404,58.07833,83.64813133553182,1.7422170478217485e+40
145.10958,4.5905704,0.1290455,1.522434115442579e+41,49131907671.99687,133.82,101.71957296283563,1.522434115442579e+41
145.1109,4.2396585,0.1214871,1.3363436249561175e+41,42028502076.099396,105.354,104.83388855468954,1.3363436249561175e+41
145.11377,4.6087827,0.1306666,1.564140885238225e+41,69266669921.92316,57.56083,127.3812653531965,1.564140885238225e+41
145.11621,0.13448046,0.07943458,5.40375969323023e+40,37055797534.63455,80.04474,2432.6155342498455,5.40375969323023e+40
145.1195,2.3211442,0.1499562,2.1103643373610097e+41,235178672353.8737,174.7281,96.051245770774,2.1103643373610097e+41
145.12264,0.31388745,0.09782312,8.400644132699181e+40,49978219072.65617,84.48825,1895.0514442746255,8.400644132699181e+40
145.12279,4.6065935,0.1166698,1.224835031119005e+41,80725664133.1988,118.9551,102.55036678638427,1.224835031119005e+41
145.13272,0.82720343,0.08347928,6.001002370561327e+40,9515324224.552347,36.01604,1874.7232673291958,6.001002370561327e+40
145.13401,1.7765072,0.04921719,1.9888788334473651e+40,57197739457.66704,113.8068,1085.4132574621738,1.9888788334473651e+40
145.13557,5.1298107,0.1174422,1.2423465031110871e+41,30804459163.87299,107.7822,603.4473095196786,1.2423465031110871e+41
145.13692,2.7737422,0.1422764,1.8817203559854486e+41,52155063925.3555,104.5348,202.0331557164842,1.8817203559854486e+41
145.13869,4.1241052,0.08748153,6.625978200851698e+40,101162511.79231833,6.902977,35.854175431878915,6.625978200851698e+40
145.14154,4.5664216,0.1163687,1.2180464905020702e+41,74268535701.9007,113.7266,57.553278637270495,1.2180464905020702e+41
145.14245,2.4719057,0.147877,2.0469799670250154e+41,162010615317.96765,221.9841,32.91562890487101,2.0469799670250154e+41
145.14599,0.070241321,0.03029145,7.330501755252386e+39,1898568271.384233,46.50814,2541.53301081799,7.330501755252386e+39
145.14698,0.26223062,0.04979256,2.0373219773276746e+40,2990141751.879349,19.10014,2014.0255162513456,2.0373219773276746e+40
145.14855,2.641654,0.1159022,1.2075707429262516e+41,46968673711.73051,97.54847,155.54771263911854,1.2075707429262516e+41
145.15106,5.5777754,0.08813836,6.731807889675556e+40,71036009465.3368,99.93694,2214.7236976855424,6.731807889675556e+40
145.15242,5.2145478,0.1176336,1.246707457716737e+41,63918085970.753845,109.2374,907.2580752164306,1.246707457716737e+41
145.15737,5.2368913,0.1176581,1.247266298900159e+41,266438737964.89316,265.0382,988.181538445364,1.247266298900159e+41
145.15987,4.5990745,0.1176415,1.2468876400928855e+41,58988031825.35047,142.65,81.21805929697646,1.2468876400928855e+41
145.16387,2.4899118,0.1445103,1.946684474901383e+41,121049047328.12987,255.0098,44.529179200449136,1.946684474901383e+41
145.1649,2.1650275,0.07185958,4.376563200077897e+40,10315079060.634003,35.95136,271.61538822540297,4.376563200077897e+40
145.16739,-0.4823431,0.06237372,3.254209483570925e+40,5162752508.289228,21.25611,2750.355266072622,3.254209483570925e+40
145.17338,2.1831674,0.1234308,1.3828910047458586e+41,43760336937.005554,181.0632,246.7428766597159,1.3828910047458586e+41
145.17458,1.4028199,0.07971938,5.444692534509108e+40,27754170343.507847,192.2825,1129.704202923186,5.444692534509108e+40
145.17557,3.1056826,0.09374559,7.673108458932151e+40,23146137962.58259,67.24636,395.164093336679,7.673108458932151e+40
145.18098,3.4777694,0.04917927,1.9857079551029438e+40,13660970496.844555,84.09921,152.06711620760333,1.9857079551029438e+40
145.1834,5.2776958,0.1176229,1.2464634365927339e+41,88501493029.391,204.4821,1141.8746746740485,1.2464634365927339e+41
145.18354,3.6646642,0.08726505,6.59130086170295e+40,36661988714.75904,156.8868,272.84940022619674,6.59130086170295e+40
145.18668,-0.89337773,0.1423473,1.8837628716800013e+41,43731235234.9631,93.4669,3397.8861592723993,1.8837628716800013e+41
145.19128,2.8159915,0.08716339,6.575050800580586e+40,194774603033.41516,156.7517,203.3483353595212,6.575050800580586e+40
145.19237,3.4127806,0.07314973,4.543195643188545e+40,119395279720.26184,185.8829,117.92258272420739,4.543195643188545e+40
145.19287,3.6583856,0.08717611,6.577082847243802e+40,188462881540.15912,185.0015,295.1917263741927,6.577082847243802e+40
145.19325,5.2029826,0.09565283,8.008862647803405e+40,89449681674.12643,215.7944,881.1950783793682,8.008862647803405e+40
145.19382,0.16887025,0.09018394,7.067330352403757e+40,21841655634.371525,106.7759,2270.452893637561,7.067330352403757e+40
145.1963,-0.87997986,0.118615,1.2692033750293558e+41,31544481754.956078,108.3037,3430.347900573294,1.2692033750293558e+41
145.19872,0.93266524,0.06147218,3.1568325429454377e+40,4118608203.170455,48.84151,1871.9672852819083,3.1568325429454377e+40
145.20016,2.1159075,0.1476565,2.0403228789462757e+41,257045337421.07047,183.9143,544.8413299678266,2.0403228789462757e+41
145.20253,5.1899878,0.1192643,1.2842114016663232e+41,24615380489.822987,71.74147,842.5717445356111,1.2842114016663232e+41
145.20364,2.951895,0.05922749,2.921283236605788e+40,26024656978.93579,88.71869,134.873291242952,2.921283236605788e+40
145.20395,5.4503792,0.1178774,1.2522747749364262e+41,42077469599.991165,148.2711,1767.9183092984551,1.2522747749364262e+41
145.20448,-0.29877104,0.1217435,1.3424323864583834e+41,171434866680.9875,187.9705,2805.882803289437,1.3424323864583834e+41
145.2052,2.7014539,0.09343012,7.618339098866664e+40,39081835138.049736,163.5648,170.9341193723427,7.618339098866664e+40
145.20738,-0.8630533,0.1414595,1.8582779342803265e+41,176522524041.9399,239.9028,3468.5127276739195,1.8582779342803265e+41
145.20774,-0.32210594,0.1223209,1.3562011783813496e+41,58550605764.589424,200.9201,2818.5598384065993,1.3562011783813496e+41
145.21005,2.6807422,0.09366769,7.659563898448315e+40,35948469222.3176,105.3773,174.93228700139443,7.659563898448315e+40
145.21054,5.2128376,0.000286237,6.25768696386447e+35,86700.87047922355,35.37622,929.3576205123369,6.25768696386447e+35
145.21339,1.8862311,0.09349575,7.629715365598256e+40,94110884773.2178,118.2278,1372.6257396509718,7.629715365598256e+40
145.21385,-0.32295159,0.1237962,1.3917420981582865e+41,137742783359.90286,132.853,2840.6288838804426,1.3917420981582865e+41
145.21504,4.1093602,0.07831191,5.244048639130267e+40,37812304652.4359,76.40514,57.79122249674528,5.244048639130267e+40
145.21606,3.8750517,0.1359276,1.7039191962889787e+41,97821766470.56549,108.519,115.4672926691973,1.7039191962889787e+41
145.21869,0.14700021,0.08318624,5.956576712746407e+40,48468428124.36948,75.39782,2803.2001850459483,5.956576712746407e+40
145.21905,-0.18615382,0.1235509,1.3857966719599656e+41,128066479745.7722,196.4222,2796.159831271015,1.3857966719599656e+41
145.21959,1.9535616,0.09410599,7.73594406615141e+40,51069502263.913864,56.05187,1133.4405274082521,7.73594406615141e+40
145.22038,0.41085475,0.09825251,8.479389587915183e+40,290795494910.2159,160.1561,2232.229580775699,8.479389587915183e+40
145.22346,3.6510296,0.01211255,1.1408689695478802e+39,132471978.22782633,169.3394,185.6769119666076,1.1408689695478802e+39
145.22371,1.3253025,0.1474766,2.034900732326592e+41,333810153704.364,231.6959,1228.132628478048,2.034900732326592e+41
145.22386,3.6494166,0.0130173,1.3194644225743283e+39,2170575.2984064575,414.9256,184.86447785976563,1.3194644225743283e+39
145.22485,-0.54802267,0.1296703,1.538432971233651e+41,67720020019.727425,138.1225,3012.6918085265793,1.538432971233651e+41
145.22993,0.76255666,0.04707855,1.814240027438668e+40,20813656139.281776,159.9616,2208.8265927583943,1.814240027438668e+40
145.23473,2.2726748,0.1471468,2.024982069595232e+41,70762998267.92302,185.7085,184.67502155581852,2.024982069595232e+41
145.2374,2.1823774,0.1234637,1.3836866360421569e+41,40327665020.807495,67.9246,358.64975191840057,1.3836866360421569e+41
145.23814,3.3356516,0.0492388,1.990687070543461e+40,9387457365.46874,126.484,111.05909470598148,1.990687070543461e+40
145.24351,3.0475451,0.09354486,7.638234209952319e+40,90751298702.35185,94.77301,49.41610252267069,7.638234209952319e+40
145.24527,0.26699092,0.06221801,3.2372770403624245e+40,88368897128.07104,209.5656,2357.5444177519053,3.2372770403624245e+40
145.24626,5.5605022,0.08709625,6.564330774086659e+40,83364343724.62193,152.665,2181.8670683147316,6.564330774086659e+40
145.2499,0.26180076,0.1256738,1.4377271929712008e+41,97144931973.06433,60.39447,2377.328717911993,1.4377271929712008e+41
145.25193,0.12645211,0.1219126,1.346456570507389e+41,69033913535.63086,191.4405,2920.083996642258,1.346456570507389e+41
145.25202,5.2347983,0.09567041,8.011994545919353e+40,30804277597.781693,66.80175,1050.1709189855635,8.011994545919353e+40
145.25234,5.5752123,0.0877846,6.674694605507931e+40,167204126496.67447,164.0897,2237.727274896636,6.674694605507931e+40
145.2559,3.3943485,0.0612853,3.1368466235249544e+40,10433951464.442896,133.9824,66.59849705111908,3.1368466235249544e+40
145.25818,1.6346329,0.05125898,2.1635991734410083e+40,5650284939.5458145,61.18177,1466.5171671278242,2.1635991734410083e+40
145.25864,1.2915326,0.1479766,2.0499910484522967e+41,356890934244.45264,233.1028,1343.929941021919,2.0499910484522967e+41
145.26321,0.99192009,0.05730245,2.7270759367019017e+40,29939044236.77574,54.90094,2093.8620381950177,2.7270759367019017e+40
145.26325,0.99193054,0.05720619,2.717552846728486e+40,29834329034.420757,45.18763,2094.0063367998605,2.717552846728486e+40
145.26678,2.2108976,0.03599632,1.0438209966654663e+40,1172382082.8320367,10.60085,359.26482308949414,1.0438209966654663e+40
145.26936,-0.47042339,0.1484415,2.0640793120920398e+41,130202795348.09885,161.6424,3099.5515592106935,2.0640793120920398e+41
145.27093,5.5833637,0.0880757,6.72167211283944e+40,26133084746.392426,77.54107,2278.7909737654677,6.72167211283944e+40
145.2726,2.5159468,0.04612894,1.7394236878246718e+40,3797246696.0463686,74.18874,358.54677494621694,1.7394236878246718e+40
145.27352,2.4584371,0.04602236,1.7311309166690177e+40,5124344622.592206,58.178,376.71518481704913,1.7311309166690177e+40
145.2754,-0.47347782,0.1482354,2.057826870573621e+41,186855829807.63483,173.0955,3123.0358336588083,2.057826870573621e+41
145.27592,5.0432369,0.117102,1.2346164264592106e+41,197045651820.26712,173.2778,546.9933622498656,1.2346164264592106e+41
145.27617,5.8159595,0.121742,1.3423967203726161e+41,131503180414.73256,195.4585,3107.0555267200716,1.3423967203726161e+41
145.27956,5.7467387,0.121597,1.3389515216778893e+41,183523224235.65796,222.8236,2862.910072380045,1.3389515216778893e+41
145.28378,3.4281249,0.08730721,6.598046498566992e+40,34328943410.99114,113.1262,47.23854819785216,6.598046498566992e+40
145.28405,4.576538,0.02767161,6.093846728549427e+39,893781863.9955698,85.16547,220.38499552426285,6.093846728549427e+39
145.28856,0.34651307,0.06459321,3.500755323334463e+40,17793962241.97696,57.52193,2479.2015415017854,3.500755323334463e+40
145.28863,5.515354,0.1171923,1.2366655912256521e+41,77669114988.60086,127.8711,2054.110290287366,1.2366655912256521e+41
145.28961,-0.14730655,0.1221439,1.3519719759035122e+41,51421625693.16514,166.2312,3058.440014560355,1.3519719759035122e+41
