ra,dec,z,Mstar,vstar,Llim,Lx,dist
139.2347709,0.2859556,0.0562999993562698,13380000000.0,127.89588510074104,2.6287775948424996e+40,2.6287775948424996e+40,94.45537046624604
139.9690986,0.8338115,0.0888999998569488,120700000000.0,153.8878645879446,6.855682994369813e+40,6.855682994369813e+40,50.8358562268614
139.5993769,1.2908853,0.1425999999046325,61060000000.0,147.16733048017608,1.8910530414320318e+41,1.8910530414320318e+41,118.34615729661995
140.0268785,1.9688112,0.0850000008940696,105500000000.0,141.18066747243168,6.234463830104862e+40,6.234463830104862e+40,80.04750769091574
140.5582719,-0.1254133,0.1418000012636184,66670000000.0,182.18366694411853,1.8680288533432364e+41,1.8680288533432364e+41,123.88146926662795
140.0178137,-0.5025079,0.0256999991834163,579300000.0,56.34930441879122,5.241156709102968e+39,5.241156709102968e+39,102.74413631903401
131.8175513,2.304573,0.1181999966502189,132500000000.0,202.4803845283731,1.2596629239077007e+41,1.2596629239077007e+41,125.96615408336821
131.8811749,2.6900919,0.0286999996751546,7014000000.0,71.59069943970971,6.565126834999893e+39,6.565126834999893e+39,5.286959012533273
129.7773479,2.5109125,0.1133999973535537,126400000000.0,199.98393186989315,1.152246913889393e+41,1.152246913889393e+41,141.7252396971145
135.0062016,2.7333552,0.1287000030279159,130500000000.0,169.94262688382875,1.5136278628029352e+41,1.5136278628029352e+41,59.591677141574266
133.0504697,2.2593633,0.0953999981284141,20800000000.0,78.85557367937703,7.963895397459744e+40,7.963895397459744e+40,156.49856302235344
137.1922645,2.5334796,0.0549000017344951,26000000000.0,157.4958986206585,2.4947273154163163e+40,2.4947273154163163e+40,244.16036498758018
140.2010773,2.8028748,0.1437000036239624,193800000000.0,211.10397791671065,1.9229746475941374e+41,1.9229746475941374e+41,37.33880066196497
139.0311003,2.938799,0.139500007033348,31640000000.0,115.2777457376778,1.8027288295340034e+41,1.8027288295340034e+41,74.69339425821506
140.9958312,2.9981645,0.1257999986410141,28880000000.0,1000.0,1.4408483047071549e+41,1.4408483047071549e+41,157.63585690510996
140.9261735,2.9990768,0.1466999948024749,34040000000.0,103.12583659320741,2.0115887143302893e+41,2.0115887143302893e+41,206.01779157680824
140.6976437,2.9747917,0.0856000036001205,9192000000.0,33.415794726531665,6.327925205089992e+40,6.327925205089992e+40,113.00099102355047
140.431601,2.9706026,0.1439999938011169,95340000000.0,128.34655430058336,1.9317332170731562e+41,1.9317332170731562e+41,170.43233182010732
135.4721197,2.3873578,0.125,47180000000.0,82.4449573005259,1.42112766878145e+41,1.42112766878145e+41,112.01850417169823
132.1185702,0.2719904,0.0518999993801116,5896000000.0,68.69194181912955,2.2200721067163e+40,2.2200721067163e+40,75.14775865288478
131.1036781,0.3429536,0.0144999995827674,161600000.0,34.81244198198489,1.6408129018187778e+39,1.6408129018187778e+39,83.69125816464312
131.5202576,0.3417894,0.1372999995946884,66160000000.0,166.80282838369587,1.7415036052300798e+41,1.7415036052300798e+41,48.68313811305178
130.4484978,0.8193461,0.0777999982237815,177500000000.0,180.18658652407333,5.172093070791728e+40,5.172093070791728e+40,8.355449109152488
131.0030921,1.6713022,0.0281000006943941,2368000000.0,58.28441672270191,6.287948803655471e+39,6.287948803655471e+39,187.2187287103672
130.382798,1.2229815,0.1356000006198883,27190000000.0,139.48685466393823,1.6950165055677602e+41,1.6950165055677602e+41,89.06666235423494
131.2319088,1.9813272,0.1124000027775764,104400000000.0,175.3949921840955,1.1305435660719654e+41,1.1305435660719654e+41,295.3682409978444
131.1186043,2.0640004,0.025399999693036,20860000000.0,101.45393749689349,5.1172429901633696e+39,5.1172429901633696e+39,111.31304158164076
131.5783806,1.3736589,0.1336999982595443,108600000000.0,179.62081456310887,1.6439049268345434e+41,1.6439049268345434e+41,60.596445487870014
131.6037743,0.8709678,0.1331000030040741,220400000000.0,218.2842674193375,1.6279490977938682e+41,1.6279490977938682e+41,145.29021729716584
132.2557498,1.5737553,0.0432999990880489,2470000000.0,129.50752514602368,1.5264100495786811e+40,1.5264100495786811e+40,61.26148363551478
132.1106296,1.06622,0.0283000003546476,8397000000.0,49.16967739148802,6.379651019840356e+39,6.379651019840356e+39,95.58105341678935
132.0763067,1.3863507,0.066600002348423,10870000000.0,98.77920202882774,3.7320686244192314e+40,3.7320686244192314e+40,103.4556471810288
131.9354991,1.9455297,0.1356000006198883,103700000000.0,249.17338022480084,1.6950165055677602e+41,1.6950165055677602e+41,100.26566462892163
133.622406,0.6669003,0.1039000004529953,47650000000.0,174.7409825640356,9.553275653943266e+40,9.553275653943266e+40,55.58418648696042
133.4339247,0.803611,0.0397000014781951,1072000000.0,0.6903138753470411,1.2765045749360258e+40,1.2765045749360258e+40,255.1656200210301
132.3519602,1.3850726,0.0340000018477439,680100000.0,47.557407744579514,9.285509047394453e+39,9.285509047394453e+39,197.64482386999694
133.0893572,1.9322937,0.0878000035881996,14840000000.0,119.23799102868624,6.677175876756858e+40,6.677175876756858e+40,64.17474940912844
133.3844303,0.9547963,0.1081999987363815,5680000000.0,82.76942756651415,1.0419051499669974e+41,1.0419051499669974e+41,157.4562636288806
133.6781498,0.8622659,0.1093999966979026,24830000000.0,83.31234925243437,1.0668172332554437e+41,1.0668172332554437e+41,203.45141647347288
134.2286688,1.8816349,0.1076999977231025,43490000000.0,115.57257834630153,1.0316221583852011e+41,1.0316221583852011e+41,79.55476448297647
134.7306399,1.0203532,0.092299997806549,16090000000.0,78.1964022334404,7.423916100469838e+40,7.423916100469838e+40,177.5284807071583
134.4472689,-0.1999938,0.0282000005245208,17930000000.0,84.81539328513702,6.33371366265765e+39,1.868559921869234e+40,2.9324856285867194
133.6438866,0.4850091,0.0531999990344047,15580000000.0,60.3118046100689,2.33698833730203e+40,2.33698833730203e+40,239.36403646194148
133.6406708,0.9187715,0.1067000031471252,45740000000.0,183.65113968755128,1.0112271825780426e+41,1.0112271825780426e+41,127.704760525729
134.2653985,1.3265391,0.0697999969124794,2979000000.0,64.83954955505449,4.117551601746854e+40,4.117551601746854e+40,62.875070202761556
136.8250544,-0.7576477,0.1317999958992004,55850000000.0,181.04258870357182,1.593680457712004e+41,1.593680457712004e+41,212.5998339865234
135.9899931,-0.4341972,0.0935000032186508,18440000000.0,66.39419019923675,7.630452940211486e+40,7.630452940211486e+40,43.98841103116729
135.1673953,-0.4867571,0.0403999984264373,19740000000.0,159.51072959649457,1.3232541288482328e+40,1.3232541288482328e+40,106.99988782304698
137.3995986,1.6689478,0.1045999974012374,59500000000.0,167.9760856802322,9.69136206981355e+40,9.69136206981355e+40,83.94183151824956
135.760578,1.8408553,0.1194000020623207,60370000000.0,117.31225313614708,1.2873605983648211e+41,1.2873605983648211e+41,89.06032090439344
136.8077319,2.3008601,0.1050999984145164,16040000000.0,59.78022687499928,9.790673071453419e+40,9.790673071453419e+40,84.76615617312116
140.4377184,1.44304,0.138600006699562,66940000000.0,157.84242382852872,1.777536568796335e+41,1.777536568796335e+41,179.58092422815676
139.7241395,1.1456157,0.0876000002026557,38770000000.0,152.64629539210247,6.644998061405825e+40,6.644998061405825e+40,72.3232625015603
139.3706962,1.587599,0.0375000014901161,803700000.0,1000.0,1.1353257979962635e+40,1.1353257979962635e+40,108.94740132195892
139.2000489,2.359536,0.1391000002622604,108300000000.0,192.4065060080956,1.791507145077538e+41,1.791507145077538e+41,120.60050487566747
139.8524776,2.5745905,0.0562000013887882,2161000000.0,73.21336391929448,2.619078051294543e+40,2.619078051294543e+40,266.2070485325735
139.8048412,1.8683297,0.0869999974966049,22830000000.0,136.0748895245034,6.548979249895968e+40,6.548979249895968e+40,56.53174056302728
139.8945296,2.1144293,0.0865999981760978,42270000000.0,95.58544753837617,6.485394409217376e+40,6.485394409217376e+40,57.36195631561051
140.5710586,2.2177482,0.1328999996185302,45300000000.0,96.11924481716882,1.6226499897904718e+41,1.6226499897904718e+41,193.25010898599726
140.7002048,-0.310627,0.0579000003635883,2299000000.0,159.14568580962086,2.7865922615480177e+40,2.7865922615480177e+40,77.21959954426578
140.9171663,1.0330325,0.1392000019550323,21320000000.0,63.926823795527746,1.794308823230023e+41,1.794308823230023e+41,63.614668402820286
132.4032564,2.8632523,0.0595000013709068,19880000000.0,173.81733574983218,2.9493559844316343e+40,2.9493559844316343e+40,125.46823098735202
131.8708468,2.2771057,0.0284000001847744,464800000.0,15.118161594435835,6.425760945435106e+39,6.425760945435106e+39,66.59561377868434
131.7817703,2.6218061,0.0287999995052814,2789000000.0,72.91320775980813,6.611927736548703e+39,6.611927736548703e+39,78.43917977265372
129.6961001,2.9728828,0.0819000005722045,11370000000.0,53.806970549231835,5.763719604145508e+40,5.763719604145508e+40,109.4546647168601
132.7609491,0.6526985,0.0873000025749206,110700000000.0,206.15236715228247,6.596893034943108e+40,6.596893034943108e+40,82.14407776336054
132.3058904,0.8518485,0.0432000011205673,16610000000.0,68.86168272618812,1.5191494687227015e+40,1.5191494687227015e+40,195.00435165754192
131.2168922,-0.4110275,0.1057000011205673,14200000000.0,94.93040569459771,9.910592880069629e+40,9.910592880069629e+40,55.742756689461814
131.1577581,-0.1399306,0.1486999988555908,61290000000.0,226.7167410219471,2.0719367317064996e+41,2.0719367317064996e+41,84.63234981623897
130.6023375,0.2555597,0.0790000036358833,80190000000.0,190.2511379572895,5.341625882107718e+40,5.341625882107718e+40,75.70369917782413
131.7947731,1.4461691,0.149399995803833,14970000000.0,65.36369130610424,2.0932999636208994e+41,2.0932999636208994e+41,63.876272218714725
132.3447215,1.7137089,0.0693999975919723,4641000000.0,77.76158384888502,4.068241765185219e+40,4.068241765185219e+40,30.585514257719172
133.6484818,0.640889,0.1031000018119812,44070000000.0,226.05202540295465,9.39681385596052e+40,9.39681385596052e+40,17.09290659277664
133.5542409,0.6708878,0.1086999997496604,30480000000.0,145.33918670571856,1.0522452084568128e+41,1.0522452084568128e+41,127.74526228461217
133.2289329,0.023676,0.1242000013589859,65000000000.0,158.7900888198659,1.4015605033862371e+41,1.4015605033862371e+41,135.66246957577454
133.131039,0.8535211,0.0108000002801418,92300000.0,51.83770794478725,9.052175535130516e+38,9.052175535130516e+38,57.94156758735668
132.8559544,1.9939949,0.1076000034809112,20840000000.0,90.98610966006194,1.0295725226269571e+41,1.0295725226269571e+41,157.45681798501087
133.0338685,2.074435,0.1055999994277954,27850000000.0,133.0423195445406,9.890549400329587e+40,9.890549400329587e+40,17.50711903364936
132.9291984,1.6779646,0.124499998986721,44370000000.0,149.28425860421035,1.408880182295298e+41,1.408880182295298e+41,73.1594610264966
134.6191824,0.6371667,0.0522999987006187,29120000000.0,135.37533839644888,2.2557051447723146e+40,1.1823106332399699e+41,1.4933366603324585
133.6981994,0.8299118,0.1086999997496604,28220000000.0,116.61592175533426,1.0522452084568128e+41,1.0522452084568128e+41,104.01136244337695
134.4917922,1.1985405,0.0731000006198883,85360000000.0,198.22595634402242,4.536709910794279e+40,4.536709910794279e+40,67.93310728172976
134.7801016,1.4409947,0.0520999990403652,107500000000.0,221.45061710027912,2.2378507732607497e+40,2.2378507732607497e+40,7.251518569861995
135.7313565,1.7797436,0.1176000013947486,37380000000.0,84.53125992433112,1.2459413078849702e+41,1.2459413078849702e+41,24.393485144807865
135.8395715,0.8120275,0.1292999982833862,8744000000.0,101.57503286784382,1.5289394518306735e+41,1.5289394518306735e+41,28.573481182353927
136.6661167,-0.4137713,0.0697999969124794,10210000000.0,100.95407264974997,4.117551601746854e+40,4.117551601746854e+40,41.73701056091982
137.2861742,-0.1366992,0.0759999975562095,62860000000.0,115.083199914255,4.923385827597278e+40,4.923385827597278e+40,66.03362653019438
135.0210521,0.079656,0.0538000017404556,51500000000.0,144.7635388106452,2.392032196780103e+40,9.590827504062508e+40,0.856145086006409
136.8476767,0.2469475,0.0513999983668327,3032000000.0,12.933748897868636,2.1759561184832275e+40,2.1759561184832275e+40,113.50412828155252
137.2118974,0.2683536,0.0780000016093254,2124000000.0,50.16553687063199,5.200141351549354e+40,5.200141351549354e+40,168.39557604052897
137.4437392,1.7743816,0.146599993109703,34470000000.0,118.68074394081188,2.008598042947851e+41,2.008598042947851e+41,101.09063793524368
137.2983636,1.7344271,0.0772000029683113,8839000000.0,38.974271846797734,5.088447394512117e+40,5.088447394512117e+40,162.1976100136495
137.5611413,2.4075179,0.0917999967932701,26680000000.0,80.37673234913784,7.33878343367526e+40,7.33878343367526e+40,58.260883038892324
138.5567188,-0.446543,0.0529999993741512,2778000000.0,74.28230081823898,2.3187925995329174e+40,2.3187925995329174e+40,173.31949881001376
140.616982,1.673593,0.0851000025868415,100100000000.0,236.23376195845938,6.249987823745885e+40,6.249987823745885e+40,152.30174794139577
140.0650235,1.2888337,0.0175000000745058,7335000000.0,81.19787887496793,2.4007652662398347e+39,2.4007652662398347e+39,85.09305371940988
140.594432,-0.4888251,0.0878000035881996,113600000000.0,149.2572277521436,6.677175876756858e+40,6.677175876756858e+40,191.93588101130217
139.9180117,0.1466554,0.1402000039815902,115700000000.0,229.0687512638565,1.822462512454445e+41,1.822462512454445e+41,86.60098931988058
140.7314314,-0.0620088,0.0546000003814697,20660000000.0,105.63969102051337,2.466490352731646e+40,2.466490352731646e+40,68.92939396259413
132.5093658,2.2855341,0.1070000007748603,144800000000.0,222.00911851107628,1.0173217695803272e+41,1.0173217695803272e+41,129.5328699561758
131.8277795,2.7621998,0.0285000000149011,45310000000.0,153.91609066503835,6.472043509672939e+39,6.472043509672939e+39,59.44157779332381
131.4336477,2.2105671,0.0750999972224235,74540000000.0,158.93416825001452,4.801537119197674e+40,4.801537119197674e+40,119.36579200842155
131.4394248,2.5719922,0.0767000019550323,22650000000.0,149.69037162984117,5.019310713488787e+40,5.019310713488787e+40,160.11913338215302
130.1486743,2.4770414,0.049600001424551,29420000000.0,72.76153770128013,2.0210404580741782e+40,2.0210404580741782e+40,271.5979454124092
129.8314899,2.795583,0.0584000013768672,3275000000.0,68.75571659324247,2.836923012250768e+40,2.836923012250768e+40,111.30599983635167
133.8076433,2.4934855,0.1274999976158142,35000000000.0,178.90641243354364,1.4832658711417312e+41,1.4832658711417312e+41,89.39379139605292
133.7925155,2.8713815,0.1330000013113021,82740000000.0,169.28048078674664,1.6252983174536896e+41,1.6252983174536896e+41,87.40140696659678
136.6203823,2.9738924,0.1356000006198883,43950000000.0,101.13392530800873,1.6950165055677602e+41,1.6950165055677602e+41,91.47537923017798
139.8518212,2.7069309,0.0366000011563301,33220000000.0,106.98417633559589,1.0800725030875523e+40,1.0800725030875523e+40,61.429959081086714
138.6255529,2.8859447,0.1225000023841857,54150000000.0,20.72647424992103,1.360488203386624e+41,1.360488203386624e+41,136.68770200162325
138.0239977,2.9920773,0.0970000028610229,5878000000.0,0.54033,8.2508326834765015e+40,8.2508326834765015e+40,149.83932256084975
138.7302479,2.9797507,0.096400000154972,7781000000.0,0.54065,8.142570947263087e+40,8.142570947263087e+40,71.95568097636828
139.67189,2.9254991,0.1448999941349029,153200000000.0,208.48273108200215,1.958146343731322e+41,1.958146343731322e+41,113.31743876871563
140.6042597,2.9972606,0.0856999978423118,38230000000.0,143.25964584840855,6.343575510247299e+40,6.343575510247299e+40,83.34991268873807
131.9449805,-0.6218847,0.1023000031709671,60180000000.0,154.67436100712106,9.241790453498928e+40,9.241790453498928e+40,126.32053453377725
131.5816169,-0.0959608,0.0522000007331371,4270000000.0,48.957936501894146,2.2467686586765063e+40,2.2467686586765063e+40,86.67091253563221
131.0056692,2.0577537,0.0763999968767166,28010000000.0,106.40530683115992,4.978075881458407e+40,4.978075881458407e+40,58.57478271429272
131.2350698,1.5838857,0.0617000013589859,2070000000.0,46.64521466846386,3.1812894520394437e+40,3.1812894520394437e+40,20.741842893402282
131.5542739,1.2023455,0.099600002169609,31710000000.0,122.50301495617508,8.729158070122649e+40,8.729158070122649e+40,74.24155041432986
133.6865261,0.0043621,0.1062000021338462,26060000000.0,112.38197456217306,1.0011148741183594e+41,1.0011148741183594e+41,132.20558410333405
133.702751285,0.850408075,0.1071000024676323,76550000000.0,137.93137498197973,1.0193578969834812e+41,1.0193578969834812e+41,176.59640010892622
133.3246768,0.3424785,0.1072999984025955,64710000000.0,188.63352799278076,1.023436825850037e+41,1.023436825850037e+41,99.72056986994123
132.3574236,0.4252509,0.0988000035285949,24680000000.0,115.26702197611091,8.58038608656884e+40,8.58038608656884e+40,86.55072338060936
132.2830477,1.5990931,0.0425000004470348,6249000000.0,99.3749016749221,1.4688364014059012e+40,1.4688364014059012e+40,108.4217977872046
134.6134915,1.0737899,0.0715000033378601,25030000000.0,106.51514265981164,4.330724161476144e+40,5.612304532409181e+40,3.852890006661334
134.5574709,-0.2918963,0.1040000021457672,22390000000.0,116.99273658269215,9.572935058254646e+40,9.572935058254646e+40,166.1666666892685
134.1046842,2.2413427,0.123999997973442,140900000000.0,178.7204275406711,1.3966925601883175e+41,1.3966925601883175e+41,43.16650093029169
134.0861721,2.3107044,0.1019999980926513,32000000000.0,66.19698160882703,9.184025718514391e+40,9.184025718514391e+40,173.02343354697945
134.2986762,1.4097436,0.0529000014066696,11170000000.0,84.7633935727351,2.309723386790758e+40,2.309723386790758e+40,124.06694870589263
136.81839,0.105065,0.094200000166893,53100000000.0,207.71970327739461,7.752381368486266e+40,7.752381368486266e+40,145.25114523785498
136.6205141,-0.1744,0.0949999988079071,27760000000.0,87.68206700343887,7.893040228634962e+40,7.893040228634962e+40,74.66768110036121
135.8375317,-0.34011,0.1455000042915344,85010000000.0,115.80121275886108,1.9758693629415625e+41,1.9758693629415625e+41,239.82274851812005
135.47317726,0.39555262,0.052700001746416,21020000000.0,126.16629396205477,2.2916415628620967e+40,2.2916415628620967e+40,88.06077014922371
135.6881507,0.4967101,0.1492999941110611,90530000000.0,128.85119097530517,2.09024032211214e+41,2.09024032211214e+41,110.6952305935344
137.5093069,0.2247121,0.1049999967217445,50990000000.0,141.49040416132542,9.77076537606016e+40,1.2886557564386244e+41,4.08057284526004
137.5124539,0.9816146,0.1463000029325485,70870000000.0,122.28933620924973,1.9996417405424953e+41,1.9996417405424953e+41,235.6634397714754
138.2657756,2.0206812,0.0125000001862645,91650000.0,48.8690030724505,1.2157322505050353e+39,1.2157322505050353e+39,42.40915850219572
138.2094929,1.7401431,0.1067999973893165,13200000000.0,117.92019964302277,1.0132563375129092e+41,1.0132563375129092e+41,147.0610174424604
139.8257661,-0.4312673,0.1391000002622604,83110000000.0,167.24014823223752,1.791507145077538e+41,1.791507145077538e+41,130.55188000490557
139.6567347,-0.3159795,0.0551999993622303,11390000000.0,72.79612170324158,2.5231360267371276e+40,2.5231360267371276e+40,99.70059606215783
138.7764668,-0.7184472,0.0538999997079372,84790000000.0,135.4042227716759,2.401272562050283e+40,2.401272562050283e+40,113.87202283150825
139.109692,-0.1250842,0.0878999978303909,133700000000.0,218.41217315073226,6.693295704214072e+40,6.693295704214072e+40,144.8223878724429
138.3175073,-0.1156329,0.1457999944686889,105400000000.0,176.38281297216832,1.9847646782903226e+41,1.9847646782903226e+41,55.062579853949664
137.9381918,-0.2144429,0.1455000042915344,5192000000.0,137.32058802589907,1.9758693629415625e+41,1.9758693629415625e+41,157.4287651487606
138.5471116,0.8182284,0.0551000013947486,19420000000.0,63.140104521781765,2.5136474403192866e+40,2.5136474403192866e+40,117.55059259330844
140.1170993,1.3745444,0.0513999983668327,3404000000.0,74.85629473503074,2.1759561184832275e+40,2.1759561184832275e+40,216.89296424434164
140.1628759,1.3970827,0.0891000032424926,16250000000.0,89.07490861654799,6.8884186281477935e+40,6.8884186281477935e+40,39.01703615707153
138.8286132,2.2084585,0.0555000007152557,2019000000.0,49.15781042146586,2.5517173812017747e+40,2.5517173812017747e+40,98.55542568376819
140.4409634,2.5524925,0.1453000009059906,55840000000.0,198.81090623726186,1.9699515467822467e+41,1.9699515467822467e+41,134.74578288173575
140.722476,2.3311906,0.0852999985218048,32150000000.0,158.85241362259717,6.281098345318441e+40,6.281098345318441e+40,65.11927663909823
140.7878009,2.2627683,0.0855000019073486,20460000000.0,89.57928198818195,6.312294997063737e+40,6.312294997063737e+40,68.79696523632501
140.6524316,-0.4090157,0.0540000014007091,161300000000.0,242.3674911192852,2.4105323241779604e+40,1.7223514916162494e+41,1.8599008029236899
139.884953,-0.2999219,0.0542000010609626,11740000000.0,92.91634962344494,2.4291086886368924e+40,2.4291086886368924e+40,113.3606804343333
136.2690689,1.8979637,0.1345999985933303,12610000000.0,121.9794732862963,1.6680047860168924e+41,1.6680047860168924e+41,76.35260574219777
136.3829967,2.9020447,0.064300000667572,6479000000.0,48.4429083494703,3.46762747950609e+40,3.46762747950609e+40,101.46565704196631
136.3064808,-1.5942199,0.096000000834465,48040000000.0,93.38784099150332,8.070837236590049e+40,8.070837236590049e+40,29.997995429078518
131.7534534,2.8067723,0.1187999993562698,31070000000.0,93.902759929253,1.2734693613057908e+41,1.2734693613057908e+41,70.4367784169394
131.7252367,2.5013971,0.0282000005245208,7305000000.0,57.995262698320005,6.33371366265765e+39,6.33371366265765e+39,5.189565227851168
131.3237005,2.2805702,0.050000000745058,7535000000.0,56.44454622706889,2.0549396900417805e+40,2.0549396900417805e+40,144.33097140235157
130.6872307,2.5830694,0.0507999993860721,24740000000.0,117.61805416965184,2.1236400021445712e+40,2.1236400021445712e+40,79.28247866737637
130.9562941,2.1457129,0.0776000022888183,45910000000.0,110.03401990560839,5.1441287170373225e+40,5.1441287170373225e+40,182.0538747650711
130.5132662,2.474028,0.1488000005483627,99300000000.0,177.88187301122986,2.07498100405739e+41,2.07498100405739e+41,163.13440882785346
130.1315778,2.1881609,0.0505999997258186,36760000000.0,74.04198983126928,2.1063520530046657e+40,2.1063520530046657e+40,65.91973591933827
129.9232699,2.2758169,0.1125999987125396,32070000000.0,157.9091278961563,1.1348656567673426e+41,1.1348656567673426e+41,79.5655474991374
131.9423874,0.0843109,0.0966999977827072,91180000000.0,152.79744912860653,8.196601994980135e+40,8.196601994980135e+40,172.00104816181255
130.802233,1.6482946,0.0958999991416931,60320000000.0,159.8751395934827,8.052958453982736e+40,8.052958453982736e+40,181.53990690624028
130.2952794,1.0604601,0.0851999968290329,22100000000.0,111.1236268328795,6.265531887708821e+40,6.265531887708821e+40,84.11695494737069
130.490941,0.9298898,0.0399000011384487,9836000000.0,100.32120779641092,1.2897712355755812e+40,1.2897712355755812e+40,35.314851366715416
132.6321149,0.3190379,0.0533000007271766,86180000000.0,124.75816584663552,2.3461148777466307e+40,2.3461148777466307e+40,95.73115337472322
133.8621875,0.9922908,0.1243999972939491,45670000000.0,103.37276611637124,1.4064378350844293e+41,1.4064378350844293e+41,44.268971896712635
134.2900998,1.3512303,0.0706000030040741,33410000000.0,140.20058464645825,4.217140500267122e+40,4.217140500267122e+40,96.79074464432172
134.4549794,1.3229625,0.0245999991893768,300700000.0,61.45741653986271,4.7943039022082e+39,4.7943039022082e+39,89.2706806080322
134.5338211,1.1024438,0.0711999982595443,30920000000.0,132.41685001708728,4.292680024890795e+40,4.292680024890795e+40,83.6711270310898
134.6978337,1.842524,0.0581000000238418,94990000000.0,198.69135649679185,2.8066664410175066e+40,2.8066664410175066e+40,104.86430841750496
135.3262781,0.7969704,0.1137000024318695,31650000000.0,151.3974942681864,1.1588032429999395e+41,1.1588032429999395e+41,176.73276097432338
136.7517634,0.2154563,0.0949999988079071,51840000000.0,171.85257526771014,7.893040228634962e+40,7.893040228634962e+40,48.38848607127566
137.5629247,0.5604796,0.0939000025391578,8477000000.0,47.656896705169345,7.699995494769896e+40,7.699995494769896e+40,52.83418239340423
137.5960685,1.6730242,0.1375000029802322,51500000000.0,161.5044796174593,1.747019863235433e+41,1.747019863235433e+41,57.988992344117186
137.3340465,1.6142589,0.0043999999761581,16960000.0,13.482624790314206,1.4879807135920566e+38,1.4879807135920566e+38,109.33769490354325
136.9569329,1.503997,0.1023000031709671,24320000000.0,148.82853854976182,9.241790453498928e+40,9.241790453498928e+40,45.88136271358754
135.8439468,2.3150122,0.1057000011205673,90390000000.0,293.17392758201635,9.910592880069629e+40,9.910592880069629e+40,129.3021454061695
136.3644505,1.8742574,0.1280999928712844,32790000000.0,141.67465112981895,1.498403132999249e+41,1.498403132999249e+41,66.56600680407418
137.7044484,2.1728347,0.1018000021576881,20990000000.0,90.13265592084167,9.145629334566552e+40,9.145629334566552e+40,246.2067481902755
137.9165595,2.105878,0.1023999974131584,47050000000.0,141.35151449293102,9.261088758281931e+40,9.261088758281931e+40,55.83855563202302
139.7074642,-0.7840489,0.0741000026464462,35820000000.0,97.65566912208247,4.668100846404039e+40,4.668100846404039e+40,129.2097474470494
138.7183629,-0.5663832,0.0544000007212162,11310000000.0,91.39409000804893,2.4477613461558437e+40,2.4477613461558437e+40,161.4575290047832
139.8772268,0.7046467,0.0566999986767768,3850000000.0,82.28104677499131,2.6677687632769256e+40,2.6677687632769256e+40,44.56554318180348
140.3797206,1.5753138,0.0710999965667724,12520000000.0,40.70471597800515,4.2800391790182963e+40,4.2800391790182963e+40,105.61303914352729
139.7158499,1.1056208,0.0870999991893768,63870000000.0,216.05732363048043,6.564929141089524e+40,6.564929141089524e+40,37.16280674454175
139.2527198,1.5638302,0.1418000012636184,28710000000.0,100.7989429993636,1.8680288533432364e+41,1.8680288533432364e+41,205.58340368388247
140.4861958,-0.2608204,0.0692000016570091,27270000000.0,113.05303105448682,4.0437081443008486e+40,4.0437081443008486e+40,47.43560002817249
131.2305196,2.2530846,0.0753000006079673,10710000000.0,66.4379839300072,4.828471146828718e+40,4.828471146828718e+40,66.18448639191224
131.2138342,2.6979572,0.1146000027656555,67890000000.0,126.32756041784313,1.1785972871154657e+41,1.1785972871154657e+41,107.5833195083511
131.1614662,2.4109794,0.0297999996691942,1891000000.0,45.023057253127625,7.089459821145853e+39,7.089459821145853e+39,97.87235042525367
134.7980501,2.5750825,0.0947000011801719,7837000000.0,76.17657762602738,7.840129311779297e+40,7.840129311779297e+40,337.19810892619535
134.3735489,2.9001826,0.0878000035881996,46740000000.0,134.2405557726598,6.677175876756858e+40,6.677175876756858e+40,67.57026717218626
133.70923962,2.20232633,0.0582000017166137,67610000000.0,155.14134849691635,2.816732734160566e+40,2.816732734160566e+40,100.56714078518986
135.508631,2.3970513,0.123999997973442,45660000000.0,164.1133245830492,1.3966925601883175e+41,1.3966925601883175e+41,24.26732561696954
138.2962533,2.9201793,0.0262000001966953,438500000.0,20.04003587708512,5.451096145393967e+39,5.451096145393967e+39,188.4762148375452
132.6424215,0.214502,0.0414000004529953,2826000000.0,47.057867665238,1.3915792620554933e+40,1.3915792620554933e+40,50.8019179833948
131.0720362,2.1501892,0.0776000022888183,24430000000.0,109.18919906664108,5.1441287170373225e+40,5.1441287170373225e+40,211.4652801820716
130.841711,0.9990035,0.1103999987244606,29970000000.0,75.8615066201841,1.0878293324245194e+41,1.0878293324245194e+41,192.1358431237079
131.6605296,1.7381134,0.0509999990463256,8638000000.0,108.67843339903759,2.1410032920838983e+40,2.1410032920838983e+40,155.6241816207359
131.6990228,2.0183338,0.0599999986588954,110700000000.0,200.65019925237914,3.00123880405002e+40,3.00123880405002e+40,64.65683489446796
132.7203882,1.2500407,0.0346999987959861,15520000000.0,86.27098183914096,9.681656839810068e+39,9.681656839810068e+39,217.49565031698046
133.0206312,1.9637717,0.1075000017881393,130300000000.0,202.93367051980326,1.0275250126759955e+41,1.0275250126759955e+41,281.96410053916253
133.5313527,1.4550378,0.1080999970436096,20830000000.0,123.52294034515201,1.039843958356791e+41,1.039843958356791e+41,172.43153284869413
134.5094809,1.2822629,0.1066000014543533,55080000000.0,118.90780563413668,1.0092001487743186e+41,1.0092001487743186e+41,84.90260663247922
135.4779788,1.1719471,0.0194000005722045,1240000000.0,44.482625439246036,2.958747631636259e+39,2.958747631636259e+39,223.1525187935952
